typeProject;before;project;version;file;start;end;p1;p2;p3;p4;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/main/java/io/reactivex/android/schedulers/AndroidSchedulers.java;33;37;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/main/java/io/reactivex/android/schedulers/AndroidSchedulers.java;33;37;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/main/java/io/reactivex/android/MainThreadDisposable.java;75;79;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/main/java/io/reactivex/android/MainThreadDisposable.java;75;79;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/AndroidSchedulersTest.java;47;52;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/AndroidSchedulersTest.java;47;52;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;88;93;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;134;139;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;192;197;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;242;249;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;273;280;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;327;332;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;379;384;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;445;450;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;499;506;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;532;539;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;575;581;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;648;652;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;657;661;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;88;93;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;134;139;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;192;197;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;242;249;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;273;280;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;327;332;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;379;384;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;445;450;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;499;506;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;532;539;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;575;581;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;648;652;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/schedulers/HandlerSchedulerTest.java;657;661;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/plugins/RxAndroidPluginsTest.java;48;53;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/plugins/RxAndroidPluginsTest.java;63;67;false;false;false;false;
;;RxAndroid;1;/home/les-02/NovoTGLambda/projects/RxAndroid/rxandroid/src/test/java/io/reactivex/android/plugins/RxAndroidPluginsTest.java;80;85;false;false;false;false;
