typeProject;before;project;version;file;start;end;import;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnCheckedChanged.java;3;3;android.support.annotation.IdRes;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnCheckedChanged.java;4;4;android.view.View;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnCheckedChanged.java;5;5;butterknife.internal.ListenerClass;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnCheckedChanged.java;6;6;butterknife.internal.ListenerMethod;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnCheckedChanged.java;7;7;java.lang.annotation.Retention;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnCheckedChanged.java;8;8;java.lang.annotation.Target;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnCheckedChanged.java;10;10;android.widget.CompoundButton.OnCheckedChangeListener;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnCheckedChanged.java;11;11;java.lang.annotation.ElementType.METHOD;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnCheckedChanged.java;12;12;java.lang.annotation.RetentionPolicy.CLASS;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnPageChange.java;3;3;android.support.annotation.IdRes;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnPageChange.java;4;4;android.view.View;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnPageChange.java;5;5;butterknife.internal.ListenerClass;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnPageChange.java;6;6;butterknife.internal.ListenerMethod;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnPageChange.java;7;7;java.lang.annotation.Retention;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnPageChange.java;8;8;java.lang.annotation.Target;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnPageChange.java;10;10;java.lang.annotation.ElementType.METHOD;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnPageChange.java;11;11;java.lang.annotation.RetentionPolicy.CLASS;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/internal/ListenerMethod.java;3;3;java.lang.annotation.Retention;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/internal/ListenerMethod.java;4;4;java.lang.annotation.Target;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/internal/ListenerMethod.java;6;6;java.lang.annotation.ElementType.FIELD;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/internal/ListenerMethod.java;7;7;java.lang.annotation.RetentionPolicy.RUNTIME;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/internal/ListenerClass.java;3;3;java.lang.annotation.Retention;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/internal/ListenerClass.java;4;4;java.lang.annotation.Target;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/internal/ListenerClass.java;6;6;java.lang.annotation.ElementType.ANNOTATION_TYPE;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/internal/ListenerClass.java;7;7;java.lang.annotation.RetentionPolicy.RUNTIME;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnItemClick.java;3;3;android.support.annotation.IdRes;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnItemClick.java;4;4;android.view.View;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnItemClick.java;5;5;butterknife.internal.ListenerClass;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnItemClick.java;6;6;butterknife.internal.ListenerMethod;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnItemClick.java;7;7;java.lang.annotation.Retention;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnItemClick.java;8;8;java.lang.annotation.Target;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnItemClick.java;10;10;android.widget.AdapterView.OnItemClickListener;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnItemClick.java;11;11;java.lang.annotation.ElementType.METHOD;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnItemClick.java;12;12;java.lang.annotation.RetentionPolicy.CLASS;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnTextChanged.java;3;3;android.support.annotation.IdRes;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnTextChanged.java;4;4;android.text.TextWatcher;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnTextChanged.java;5;5;android.view.View;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnTextChanged.java;6;6;butterknife.internal.ListenerClass;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnTextChanged.java;7;7;butterknife.internal.ListenerMethod;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnTextChanged.java;8;8;java.lang.annotation.Retention;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnTextChanged.java;9;9;java.lang.annotation.Target;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnTextChanged.java;11;11;java.lang.annotation.ElementType.METHOD;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/OnTextChanged.java;12;12;java.lang.annotation.RetentionPolicy.CLASS;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/BindView.java;3;3;android.support.annotation.IdRes;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/BindView.java;4;4;java.lang.annotation.Retention;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/BindView.java;5;5;java.lang.annotation.Target;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/BindView.java;7;7;java.lang.annotation.ElementType.FIELD;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/BindView.java;8;8;java.lang.annotation.RetentionPolicy.CLASS;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/BindString.java;3;3;android.support.annotation.StringRes;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/BindString.java;4;4;java.lang.annotation.Retention;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/BindString.java;5;5;java.lang.annotation.Target;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/BindString.java;7;7;java.lang.annotation.ElementType.FIELD;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/BindString.java;8;8;java.lang.annotation.RetentionPolicy.CLASS;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/BindViews.java;3;3;android.support.annotation.IdRes;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/BindViews.java;4;4;java.lang.annotation.Retention;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/BindViews.java;5;5;java.lang.annotation.Target;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/BindViews.java;7;7;java.lang.annotation.ElementType.FIELD;
;;butterknife;1;/home/les-02/TGLambda/projetos/butterknife/butterknife-annotations/src/main/java/butterknife/BindViews.java;8;8;java.lang.annotation.RetentionPolicy.CLASS;
