typeProject;before;project;version;file;start;end;stmts;
;;guava;1.9.6;/home/les-02/TGLambda/projetos/guava/guava/src/com/google/common/collect/AbstractTable.java;60;64;0;
;;guava;1.9.6;/home/les-02/TGLambda/projetos/guava/guava/src/com/google/common/collect/AbstractMultimap.java;48;52;0;
