typeProject;before;project;version;file;start;end;p1;p2;p3;p4;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CanvasTransformerBuilder.java;12;16;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CanvasTransformerBuilder.java;20;22;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CanvasTransformerBuilder.java;35;42;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CanvasTransformerBuilder.java;54;61;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CanvasTransformerBuilder.java;73;80;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CanvasTransformerBuilder.java;86;91;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CanvasTransformerBuilder.java;12;16;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CanvasTransformerBuilder.java;20;22;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CanvasTransformerBuilder.java;35;42;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CanvasTransformerBuilder.java;54;61;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CanvasTransformerBuilder.java;73;80;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CanvasTransformerBuilder.java;86;91;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/app/SlidingActivityHelper.java;73;85;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/app/SlidingActivityHelper.java;73;85;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CustomViewAbove.java;44;49;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CustomViewAbove.java;170;184;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CustomViewAbove.java;44;49;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/CustomViewAbove.java;170;184;false;false;false;false;
;;SlidingMenu;1;/home/les-02/NovoTGLambda/projects/SlidingMenu/library/src/com/jeremyfeinstein/slidingmenu/lib/SlidingMenu.java;214;231;false;false;false;false;
