typeProject;before;project;version;file;start;end;stmts;
;;guava;12a130a3b37b3a4917ade78e16954ca668e5b980;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/AbstractTable.java;58;62;0;
;;guava;12a130a3b37b3a4917ade78e16954ca668e5b980;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/AbstractMultimap.java;46;50;0;
