typeProject;before;project;version;file;start;end;name;varArgs;parameterizedMethod;synchronized;parameterizedType;annotations;defaultMethod;
;;Hystrix;1;/home/les-02/NovoTGLambda/projects/Hystrix/hystrix-serialization/src/main/java/com/netflix/hystrix/serial/SerialHystrixConfiguration.java;38;41;toBytes;false;false;false;none;[Deprecated];false;
;;Hystrix;1;/home/les-02/NovoTGLambda/projects/Hystrix/hystrix-serialization/src/main/java/com/netflix/hystrix/serial/SerialHystrixConfiguration.java;43;55;toJsonString;false;false;false;none;[];false;
;;Hystrix;1;/home/les-02/NovoTGLambda/projects/Hystrix/hystrix-serialization/src/main/java/com/netflix/hystrix/serial/SerialHystrixConfiguration.java;57;91;serializeConfiguration;false;false;false;none;[];false;
;;Hystrix;1;/home/les-02/NovoTGLambda/projects/Hystrix/hystrix-serialization/src/main/java/com/netflix/hystrix/serial/SerialHystrixConfiguration.java;93;96;fromByteBuffer;false;false;false;none;[Deprecated];false;
;;Hystrix;1;/home/les-02/NovoTGLambda/projects/Hystrix/hystrix-serialization/src/main/java/com/netflix/hystrix/serial/SerialHystrixConfiguration.java;98;134;writeCommandConfigJson;false;false;false;none;[];false;
;;Hystrix;1;/home/les-02/NovoTGLambda/projects/Hystrix/hystrix-serialization/src/main/java/com/netflix/hystrix/serial/SerialHystrixConfiguration.java;136;148;writeThreadPoolConfigJson;false;false;false;none;[];false;
;;Hystrix;1;/home/les-02/NovoTGLambda/projects/Hystrix/hystrix-serialization/src/main/java/com/netflix/hystrix/serial/SerialHystrixConfiguration.java;150;164;writeCollapserConfigJson;false;false;false;none;[];false;
;;Hystrix;1;/home/les-02/NovoTGLambda/projects/Hystrix/hystrix-serialization/src/main/java/com/netflix/hystrix/serial/SerialHystrixDashboardData.java;42;45;toBytes;false;false;false;none;[Deprecated];false;
;;Hystrix;1;/home/les-02/NovoTGLambda/projects/Hystrix/hystrix-serialization/src/main/java/com/netflix/hystrix/serial/SerialHystrixDashboardData.java;47;58;toJsonString;false;false;false;none;[];false;
;;Hystrix;1;/home/les-02/NovoTGLambda/projects/Hystrix/hystrix-serialization/src/main/java/com/netflix/hystrix/serial/SerialHystrixDashboardData.java;60;76;toMultipleJsonStrings;false;false;false;none;[];false;
;;Hystrix;1;/home/les-02/NovoTGLambda/projects/Hystrix/hystrix-serialization/src/main/java/com/netflix/hystrix/serial/SerialHystrixDashboardData.java;78;100;writeDashboardData;false;false;false;none;[];false;
;;Hystrix;1;/home/les-02/NovoTGLambda/projects/Hystrix/hystrix-serialization/src/main/java/com/netflix/hystrix/serial/SerialHystrixDashboardData.java;102;113;toJsonString;false;false;false;none;[];false;
;;Hystrix;1;/home/les-02/NovoTGLambda/projects/Hystrix/hystrix-serialization/src/main/java/com/netflix/hystrix/serial/SerialHystrixDashboardData.java;115;126;toJsonString;false;false;false;none;[];false;
;;Hystrix;1;/home/les-02/NovoTGLambda/projects/Hystrix/hystrix-serialization/src/main/java/com/netflix/hystrix/serial/SerialHystrixDashboardData.java;128;139;toJsonString;false;false;false;none;[];false;
