typeProject;before;project;version;file;start;end;name;superClass;interfaces;typeParameters;typeParameterModifiers;annotations;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/aopalliance/intercept/ConstructorInvocation.java;21;41;ConstructorInvocation;null;[Invocation];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/aopalliance/intercept/Invocation.java;19;37;Invocation;null;[Joinpoint];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/aopalliance/intercept/ConstructorInterceptor.java;19;59;ConstructorInterceptor;null;[Interceptor];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/aopalliance/intercept/Joinpoint.java;21;65;Joinpoint;null;[];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/aopalliance/intercept/MethodInterceptor.java;19;57;MethodInterceptor;null;[Interceptor];0;[];[FunctionalInterface];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/aopalliance/intercept/Interceptor.java;21;69;Interceptor;null;[Advice];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/aopalliance/intercept/MethodInvocation.java;21;41;MethodInvocation;null;[Invocation];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/aopalliance/aop/AspectException.java;19;48;AspectException;RuntimeException;[];0;[];[SuppressWarnings];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/aopalliance/aop/Advice.java;19;28;Advice;null;[];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/config/AbstractInterceptorDrivenBeanDefinitionDecorator.java;36;127;AbstractInterceptorDrivenBeanDefinitionDecorator;null;[BeanDefinitionDecorator];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/config/SimpleBeanFactoryAwareAspectInstanceFactory.java;27;87;SimpleBeanFactoryAwareAspectInstanceFactory;null;[AspectInstanceFactory, BeanFactoryAware];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/config/ScopedProxyBeanDefinitionDecorator.java;28;62;ScopedProxyBeanDefinitionDecorator;null;[BeanDefinitionDecorator];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/config/ConfigBeanDefinitionParser.java;51;512;ConfigBeanDefinitionParser;null;[BeanDefinitionParser];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/config/AopNamespaceUtils.java;26;103;AopNamespaceUtils;null;[];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/config/MethodLocatingFactoryBean.java;27;97;MethodLocatingFactoryBean;null;[FactoryBean<Method>, BeanFactoryAware];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/config/AdvisorComponentDefinition.java;25;119;AdvisorComponentDefinition;AbstractComponentDefinition;[];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/config/AspectComponentDefinition.java;23;59;AspectComponentDefinition;CompositeComponentDefinition;[];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/config/PointcutComponentDefinition.java;23;69;PointcutComponentDefinition;AbstractComponentDefinition;[];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/config/AopNamespaceHandler.java;23;73;AopNamespaceHandler;NamespaceHandlerSupport;[];0;[];[];
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/config/AspectEntry.java;22;51;AspectEntry;null;[ParseState.Entry];0;[];[];
