typeProject;before;project;version;file;start;end;switchString;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/aspectj/AspectJAdviceParameterNameDiscoverer.java;244;270;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/aspectj/annotation/InstantiationModelAwarePointcutAdvisorImpl.java;215;230;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/aspectj/annotation/AspectMetadata.java;103;122;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/aspectj/annotation/ReflectiveAspectJAdvisorFactory.java;253;290;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-context/src/main/java/org/springframework/scheduling/annotation/AsyncConfigurationSelector.java;43;50;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-context/src/main/java/org/springframework/cache/annotation/CachingConfigurationSelector.java;66;73;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/ComponentScanAnnotationParser.java;143;164;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/ComponentScanAnnotationParser.java;168;177;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-context/src/main/java/org/springframework/context/annotation/LoadTimeWeavingConfiguration.java;88;103;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-context/src/main/java/org/springframework/format/datetime/joda/DateTimeFormatterFactory.java;138;153;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-context/src/main/java/org/springframework/format/datetime/joda/JodaTimeFormatterRegistrar.java;219;223;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-context/src/main/java/org/springframework/format/datetime/DateFormatter.java;203;209;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-context/src/main/java/org/springframework/format/datetime/standard/DateTimeFormatterRegistrar.java;209;213;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-context/src/main/java/org/springframework/format/datetime/standard/DateTimeFormatterFactory.java;135;142;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-context/src/main/java/org/springframework/format/datetime/standard/DateTimeFormatterFactory.java;183;198;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-test/src/main/java/org/springframework/mock/web/MockPageContext.java;151;166;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-test/src/main/java/org/springframework/mock/web/MockPageContext.java;178;190;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-test/src/main/java/org/springframework/mock/web/MockPageContext.java;220;235;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-test/src/main/java/org/springframework/mock/web/MockPageContext.java;263;275;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-test/src/test/java/org/springframework/test/web/servlet/result/StatusResultMatchersTests.java;98;116;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-test/src/test/java/org/springframework/test/context/transaction/programmatic/ProgrammaticTxMgmtTests.java;92;111;true;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-test/src/test/java/org/springframework/test/context/testng/transaction/programmatic/ProgrammaticTxMgmtTestNGTests.java;74;93;true;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/Selection.java;189;199;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpPlus.java;229;245;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpModulus.java;113;129;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpMultiply.java;146;162;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpDivide.java;115;131;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpMinus.java;187;203;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/ast/OpMinus.java;206;222;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/SpelMessage.java;279;283;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/standard/Tokenizer.java;94;271;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java;238;289;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java;299;327;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java;729;761;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java;774;809;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java;890;901;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/spel/CodeFlow.java;914;925;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-expression/src/main/java/org/springframework/expression/common/TemplateAwareExpressionParser.java;205;236;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/apache/commons/logging/LogFactory.java;98;107;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/util/xml/StaxStreamXMLReader.java;85;121;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/util/xml/StaxEventXMLReader.java;104;146;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/util/xml/AbstractXMLEventReader.java;85;105;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/util/concurrent/FutureAdapter.java;92;117;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/util/concurrent/ListenableFutureCallbackRegistry.java;55;66;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/util/concurrent/ListenableFutureCallbackRegistry.java;97;104;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/util/concurrent/ListenableFutureCallbackRegistry.java;116;123;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/asm/Item.java;211;232;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/asm/Item.java;281;310;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/asm/Type.java;457;497;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/asm/Type.java;548;577;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/asm/Frame.java;731;790;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/asm/Frame.java;758;788;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/asm/Frame.java;955;1372;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/asm/Frame.java;1001;1028;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/asm/Frame.java;1321;1347;false;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/asm/ClassReader.java;198;228;false;
