typeProject;before;project;version;file;start;end;stmts;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-aop/src/main/java/org/springframework/aop/support/ClassFilters.java;100;104;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/handler/AbstractHandlerExceptionResolver.java;166;170;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-webmvc/src/main/java/org/springframework/web/servlet/i18n/LocaleChangeInterceptor.java;168;172;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/jaxb/Jaxb2Marshaller.java;610;614;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-oxm/src/main/java/org/springframework/oxm/xstream/XStreamMarshaller.java;618;622;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-test/src/main/java/org/springframework/test/web/servlet/setup/PatternMappingFilterProxy.java;109;113;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/support/MessageHeaderAccessor.java;539;543;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/core/type/classreading/AnnotationMetadataReadingVisitor.java;111;115;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/core/type/classreading/AnnotationMetadataReadingVisitor.java;161;165;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/core/env/CompositePropertySource.java;69;73;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/core/env/PropertySourcesPropertyResolver.java;47;51;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/util/ReflectionUtils.java;351;355;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/util/CompositeIterator.java;56;60;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-core/src/main/java/org/springframework/util/ObjectUtils.java;81;85;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/PropertyBatchUpdateException.java;140;144;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/jpa/persistenceunit/DefaultPersistenceUnitManager.java;599;603;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-orm/src/main/java/org/springframework/orm/hibernate5/LocalSessionFactoryBuilder.java;345;349;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/config/JmsListenerEndpointRegistry.java;228;232;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-web/src/main/java/org/springframework/http/converter/AbstractHttpMessageConverter.java;148;152;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-web/src/main/java/org/springframework/http/converter/AbstractHttpMessageConverter.java;179;183;0;
;;spring-framework;1;/home/les-02/NovoTGLambda/projects/spring-framework/spring-web/src/main/java/org/springframework/http/converter/FormHttpMessageConverter.java;217;221;0;
