typeProject;before;project;version;file;start;end;switchString;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/LineBuffer.java;61;81;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/IntMath.java;89;113;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/IntMath.java;132;149;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/IntMath.java;191;208;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/IntMath.java;210;218;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/IntMath.java;234;261;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/IntMath.java;299;330;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/IntMath.java;452;467;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/IntMath.java;470;484;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/IntMath.java;534;546;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/LongMath.java;88;112;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/LongMath.java;132;149;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/LongMath.java;235;252;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/LongMath.java;255;263;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/LongMath.java;301;336;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/LongMath.java;366;397;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/LongMath.java;567;582;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/LongMath.java;586;600;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/LongMath.java;656;706;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/BigIntegerMath.java;72;107;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/BigIntegerMath.java;171;192;false;
;;guava;a9f8b899c07a33c2203b4e6cf84861646952aeed;/home/luna/TG/java-projects/guava/guava/src/com/google/common/math/BigIntegerMath.java;213;238;false;
