typeProject;before;project;version;file;start;end;name;superClass;interfaces;typeParameters;typeParameterModifiers;annotations;
;;RxJava;1;/home/les-02/TGLambda/projetos/RxJava/src/main/java/io/reactivex/Flowable.java;37;16207;Flowable;null;[Publisher<T>];1;[[T]];[];
;;RxJava;1;/home/les-02/TGLambda/projetos/RxJava/src/main/java/io/reactivex/ObservableTransformer.java;16;30;ObservableTransformer;null;[];2;[[Upstream, Downstream], [Upstream, Downstream]];[];
;;RxJava;1;/home/les-02/TGLambda/projetos/RxJava/src/main/java/io/reactivex/internal/subscriptions/SubscriptionArbiter.java;35;282;SubscriptionArbiter;AtomicInteger;[Subscription];0;[];[];
;;RxJava;1;/home/les-02/TGLambda/projetos/RxJava/src/main/java/io/reactivex/internal/subscriptions/FullArbiter.java;26;201;FullArbiter;FullArbiterPad2;[Subscription];1;[[T]];[];
;;RxJava;1;/home/les-02/TGLambda/projetos/RxJava/src/main/java/io/reactivex/internal/subscriptions/FullArbiter.java;203;207;FullArbiterPad0;null;[];0;[];[];
;;RxJava;1;/home/les-02/TGLambda/projetos/RxJava/src/main/java/io/reactivex/internal/subscriptions/FullArbiter.java;209;212;FullArbiterWip;FullArbiterPad0;[];0;[];[];
;;RxJava;1;/home/les-02/TGLambda/projetos/RxJava/src/main/java/io/reactivex/internal/subscriptions/FullArbiter.java;214;218;FullArbiterPad1;FullArbiterWip;[];0;[];[];
;;RxJava;1;/home/les-02/TGLambda/projetos/RxJava/src/main/java/io/reactivex/internal/subscriptions/FullArbiter.java;220;223;FullArbiterMissed;FullArbiterPad1;[];0;[];[];
;;RxJava;1;/home/les-02/TGLambda/projetos/RxJava/src/main/java/io/reactivex/internal/subscriptions/FullArbiter.java;225;229;FullArbiterPad2;FullArbiterMissed;[];0;[];[];
;;RxJava;1;/home/les-02/TGLambda/projetos/RxJava/src/main/java/io/reactivex/internal/subscriptions/ArrayCompositeSubscription.java;22;102;ArrayCompositeSubscription;AtomicReferenceArray<Subscription>;[Disposable];0;[];[];
;;RxJava;1;/home/les-02/TGLambda/projetos/RxJava/src/main/java/io/reactivex/internal/subscriptions/BasicQueueSubscription.java;20;39;BasicQueueSubscription;AtomicLong;[QueueSubscription<T>];1;[[T]];[];
;;RxJava;1;/home/les-02/TGLambda/projetos/RxJava/src/main/java/io/reactivex/internal/subscriptions/ScalarSubscription.java;23;110;ScalarSubscription;AtomicInteger;[QueueSubscription<T>];1;[[T]];[];
;;RxJava;1;/home/les-02/TGLambda/projetos/RxJava/src/main/java/io/reactivex/internal/subscriptions/AsyncSubscription.java;23;94;AsyncSubscription;AtomicLong;[Subscription, Disposable];0;[];[];
;;RxJava;1;/home/les-02/TGLambda/projetos/RxJava/src/main/java/io/reactivex/internal/subscriptions/BooleanSubscription.java;19;49;BooleanSubscription;AtomicBoolean;[Subscription];0;[];[];
;;RxJava;1;/home/les-02/TGLambda/projetos/RxJava/src/main/java/io/reactivex/internal/subscriptions/BasicIntQueueSubscription.java;20;39;BasicIntQueueSubscription;AtomicInteger;[QueueSubscription<T>];1;[[T]];[];
