typeProject;before;project;version;file;start;end;name;type;field;parameterized;baseType;typeParameters;annotations;
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;32;32;INDEX_NEUTRAL;int;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;33;33;INDEX_NEGATIVE;int;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;34;34;INDEX_POSITIVE;int;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;35;35;buttons;MDButton[];true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;36;36;maxHeight;int;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;37;37;titleBar;View;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;38;38;content;View;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;39;39;drawTopDivider;boolean;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;40;40;drawBottomDivider;boolean;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;41;41;stackBehavior;StackingBehavior;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;42;42;isStacked;boolean;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;43;43;useFullPadding;boolean;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;44;44;reducePaddingNoTitleNoButtons;boolean;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;45;45;noTitleNoPadding;boolean;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;47;47;noTitlePaddingFull;int;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;48;48;buttonPaddingFull;int;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;49;49;buttonBarHeight;int;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;51;51;buttonGravity;GravityEnum;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;54;54;buttonHorizontalEdgeMargin;int;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;56;56;dividerPaint;Paint;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;58;58;topOnScrollChangedListener;ViewTreeObserver.OnScrollChangedListener;true;false;null;null;[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;59;59;bottomOnScrollChangedListener;ViewTreeObserver.OnScrollChangedListener;true;false;null;null;[];
