typeProject;before;project;version;file;start;end;name;superClass;interfaces;typeParameters;typeParameterModifiers;annotations;
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDAdapter.java;5;11;MDAdapter;null;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;25;630;MDRootLayout;ViewGroup;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDButton.java;14;95;MDButton;TextView;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDTintHelper.java;23;192;MDTintHelper;null;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/ThemeSingleton.java;9;60;ThemeSingleton;null;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/DialogBase.java;11;69;DialogBase;Dialog;[DialogInterface.OnShowListener];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/DialogInit.java;38;549;DialogInit;null;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/DefaultRvAdapter.java;21;207;DefaultRvAdapter;RecyclerView.Adapter<DefaultRvAdapter.DefaultVH>;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/DefaultRvAdapter.java;157;161;InternalListCallback;null;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/DefaultRvAdapter.java;163;206;DefaultVH;RecyclerView.ViewHolder;[View.OnClickListener, View.OnLongClickListener];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/util/DialogUtils.java;24;304;DialogUtils;null;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/util/RippleHelper.java;10;21;RippleHelper;null;[];0;[];[TargetApi];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/util/TypefaceHelper.java;27;46;TypefaceHelper;null;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/MaterialDialog.java;60;2255;MaterialDialog;DialogBase;[View.OnClickListener, DefaultRvAdapter.InternalListCallback];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/MaterialDialog.java;1016;1022;ListCallback;null;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/MaterialDialog.java;1024;1030;ListLongCallback;null;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/MaterialDialog.java;1032;1047;ListCallbackSingleChoice;null;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/MaterialDialog.java;1049;1064;ListCallbackMultiChoice;null;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/MaterialDialog.java;1066;1072;SingleButtonCallback;null;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/MaterialDialog.java;1074;1077;InputCallback;null;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/MaterialDialog.java;1079;1084;DialogException;WindowManager.BadTokenException;[];0;[];[];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/MaterialDialog.java;1086;2196;Builder;null;[];0;[];[SuppressWarnings];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/MaterialDialog.java;2198;2254;ButtonCallback;null;[];0;[];[SuppressWarnings, Deprecated];
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/commons/src/main/java/com/afollestad/materialdialogs/prefs/MaterialEditTextPreference.java;32;265;MaterialEditTextPreference;EditTextPreference;[];0;[];[];
