typeProject;before;project;version;file;start;end;name;varArgs;parameterizedMethod;synchronized;parameterizedType;annotations;defaultMethod;
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDAdapter.java;10;10;setDialog;false;false;false;none;[];false;
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;62;65;MDRootLayout;false;false;false;none;[];false;
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;67;70;MDRootLayout;false;false;false;none;[];false;
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;72;76;MDRootLayout;false;false;false;none;[TargetApi];false;
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;78;82;MDRootLayout;false;false;false;none;[TargetApi];false;
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;84;90;isVisible;false;false;false;none;[];false;
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;92;95;canRecyclerViewScroll;false;false;false;none;[];false;
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;97;103;canScrollViewScroll;false;false;false;none;[];false;
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;105;108;canWebViewScroll;false;false;false;none;[];false;
;;material-dialogs;1;/home/les-02/NovoTGLambda/projects/material-dialogs/core/src/main/java/com/afollestad/materialdialogs/internal/MDRootLayout.java;110;131;canAdapterViewScroll;false;false;false;none;[];false;
