typeProject;before;project;version;file;start;end;p1;p2;p3;p4;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/sample/src/main/java/com/github/chrisbanes/photoview/sample/ImageAdapter.java;21;26;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/sample/src/main/java/com/github/chrisbanes/photoview/sample/ImageAdapter.java;21;26;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/sample/src/main/java/com/github/chrisbanes/photoview/sample/LauncherActivity.java;57;86;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/sample/src/main/java/com/github/chrisbanes/photoview/sample/LauncherActivity.java;57;86;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/sample/src/main/java/com/github/chrisbanes/photoview/sample/ImmersiveActivity.java;32;37;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/sample/src/main/java/com/github/chrisbanes/photoview/sample/ImmersiveActivity.java;32;37;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/sample/src/main/java/com/github/chrisbanes/photoview/sample/ActivityTransitionActivity.java;37;42;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/sample/src/main/java/com/github/chrisbanes/photoview/sample/ActivityTransitionActivity.java;37;42;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/sample/src/main/java/com/github/chrisbanes/photoview/sample/RotationSampleActivity.java;97;103;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/sample/src/main/java/com/github/chrisbanes/photoview/sample/RotationSampleActivity.java;97;103;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/sample/src/main/java/com/github/chrisbanes/photoview/sample/SimpleSampleActivity.java;62;67;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/sample/src/main/java/com/github/chrisbanes/photoview/sample/SimpleSampleActivity.java;69;131;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/sample/src/main/java/com/github/chrisbanes/photoview/sample/SimpleSampleActivity.java;62;67;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/sample/src/main/java/com/github/chrisbanes/photoview/sample/SimpleSampleActivity.java;69;131;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/photoview/src/main/java/com/github/chrisbanes/photoview/PhotoViewAttacher.java;107;134;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/photoview/src/main/java/com/github/chrisbanes/photoview/PhotoViewAttacher.java;136;194;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/photoview/src/main/java/com/github/chrisbanes/photoview/PhotoViewAttacher.java;107;134;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/photoview/src/main/java/com/github/chrisbanes/photoview/PhotoViewAttacher.java;136;194;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/photoview/src/main/java/com/github/chrisbanes/photoview/CustomGestureDetector.java;50;73;false;false;false;false;
;;PhotoView;1;/home/les-02/NovoTGLambda/projects/PhotoView/photoview/src/main/java/com/github/chrisbanes/photoview/CustomGestureDetector.java;50;73;false;false;false;false;
