typeProject;before;project;version;file;start;end;name;varArgs;parameterizedMethod;synchronized;parameterizedType;annotations;defaultMethod;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;52;54;create;false;false;false;none;[];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;56;57;GuavaCallAdapterFactory;false;false;false;none;[];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;59;82;get;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;87;89;BodyCallAdapter;false;false;false;none;[];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;91;93;responseType;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;95;117;adapt;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;99;105;onResponse;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;107;109;onFailure;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;113;115;interruptTask;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;124;126;ResponseCallAdapter;false;false;false;none;[];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;128;130;responseType;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;132;150;adapt;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;136;138;onResponse;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;140;142;onFailure;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;146;148;interruptTask;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/HttpException.java;23;25;HttpException;false;false;false;none;[];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/StringConverterFactory.java;28;36;responseBodyConverter;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/StringConverterFactory.java;32;34;convert;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/StringConverterFactory.java;38;45;requestBodyConverter;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/StringConverterFactory.java;41;43;convert;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;42;48;setUp;false;false;false;none;[Before];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;50;72;responseType;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;74;77;nonListenableFutureReturnsNull;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;79;88;rawTypeThrows;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;90;99;rawResponseTypeThrows;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/ListenableFutureTest.java;38;38;body;false;false;false;none;[GET];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/ListenableFutureTest.java;39;39;response;false;false;false;none;[GET];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/ListenableFutureTest.java;44;51;setUp;false;false;false;none;[Before];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/ListenableFutureTest.java;53;58;bodySuccess200;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/ListenableFutureTest.java;60;73;bodySuccess404;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/ListenableFutureTest.java;75;85;bodyFailure;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/ListenableFutureTest.java;87;94;responseSuccess200;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/ListenableFutureTest.java;96;103;responseSuccess404;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/ListenableFutureTest.java;105;115;responseFailure;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/main/java/retrofit2/adapter/java8/Java8CallAdapterFactory.java;51;53;create;false;false;false;none;[];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/main/java/retrofit2/adapter/java8/Java8CallAdapterFactory.java;55;56;Java8CallAdapterFactory;false;false;false;none;[];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/main/java/retrofit2/adapter/java8/Java8CallAdapterFactory.java;58;81;get;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/main/java/retrofit2/adapter/java8/Java8CallAdapterFactory.java;86;88;BodyCallAdapter;false;false;false;none;[];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/main/java/retrofit2/adapter/java8/Java8CallAdapterFactory.java;90;92;responseType;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/main/java/retrofit2/adapter/java8/Java8CallAdapterFactory.java;94;119;adapt;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/main/java/retrofit2/adapter/java8/Java8CallAdapterFactory.java;96;101;cancel;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/main/java/retrofit2/adapter/java8/Java8CallAdapterFactory.java;105;111;onResponse;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/main/java/retrofit2/adapter/java8/Java8CallAdapterFactory.java;113;115;onFailure;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/main/java/retrofit2/adapter/java8/Java8CallAdapterFactory.java;126;128;ResponseCallAdapter;false;false;false;none;[];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/main/java/retrofit2/adapter/java8/Java8CallAdapterFactory.java;130;132;responseType;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/main/java/retrofit2/adapter/java8/Java8CallAdapterFactory.java;134;155;adapt;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/main/java/retrofit2/adapter/java8/Java8CallAdapterFactory.java;136;141;cancel;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/main/java/retrofit2/adapter/java8/Java8CallAdapterFactory.java;145;147;onResponse;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/main/java/retrofit2/adapter/java8/Java8CallAdapterFactory.java;149;151;onFailure;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/main/java/retrofit2/adapter/java8/HttpException.java;23;25;HttpException;false;false;false;none;[];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/StringConverterFactory.java;28;36;responseBodyConverter;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/StringConverterFactory.java;32;34;convert;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/StringConverterFactory.java;38;45;requestBodyConverter;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/StringConverterFactory.java;41;43;convert;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/Java8CallAdapterFactoryTest.java;42;48;setUp;false;false;false;none;[Before];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/Java8CallAdapterFactoryTest.java;50;72;responseType;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/Java8CallAdapterFactoryTest.java;74;77;nonListenableFutureReturnsNull;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/Java8CallAdapterFactoryTest.java;79;88;rawTypeThrows;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/Java8CallAdapterFactoryTest.java;90;99;rawResponseTypeThrows;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/CompletableFutureTest.java;38;38;body;false;false;false;none;[GET];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/CompletableFutureTest.java;39;39;response;false;false;false;none;[GET];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/CompletableFutureTest.java;44;51;setUp;false;false;false;none;[Before];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/CompletableFutureTest.java;53;58;bodySuccess200;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/CompletableFutureTest.java;60;73;bodySuccess404;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/CompletableFutureTest.java;75;85;bodyFailure;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/CompletableFutureTest.java;87;94;responseSuccess200;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/CompletableFutureTest.java;96;103;responseSuccess404;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/java8/src/test/java/retrofit2/adapter/java8/CompletableFutureTest.java;105;115;responseFailure;false;false;false;none;[Test];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/rxjava2/src/main/java/retrofit2/adapter/rxjava2/CallExecuteObservable.java;30;32;CallExecuteObservable;false;false;false;none;[];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/rxjava2/src/main/java/retrofit2/adapter/rxjava2/CallExecuteObservable.java;34;62;subscribeActual;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/rxjava2/src/main/java/retrofit2/adapter/rxjava2/CallExecuteObservable.java;67;69;CallDisposable;false;false;false;none;[];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/rxjava2/src/main/java/retrofit2/adapter/rxjava2/CallExecuteObservable.java;71;73;dispose;false;false;false;none;[Override];false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/rxjava2/src/main/java/retrofit2/adapter/rxjava2/CallExecuteObservable.java;75;77;isDisposed;false;false;false;none;[Override];false;
