typeProject;before;project;version;file;start;end;p1;p2;p3;p4;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;96;116;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;98;110;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;133;149;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;135;143;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;96;116;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;98;110;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;133;149;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/main/java/retrofit2/adapter/guava/GuavaCallAdapterFactory.java;135;143;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/StringConverterFactory.java;31;35;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/StringConverterFactory.java;40;44;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/StringConverterFactory.java;31;35;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/StringConverterFactory.java;40;44;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;51;51;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;54;54;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;57;57;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;59;59;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;60;60;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;63;63;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;66;66;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;69;69;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;80;80;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;91;91;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;51;51;false;false;false;false;
;;retrofit;1;/home/les-02/TGLambda/projetos/retrofit/retrofit-adapters/guava/src/test/java/retrofit2/adapter/guava/GuavaCallAdapterFactoryTest.java;54;54;false;false;false;false;
