typeProject;before;project;version;file;start;end;p1;p2;p3;p4;
;;glide;1;/home/les-02/NovoTGLambda/projects/glide/integration/volley/src/main/java/com/bumptech/glide/integration/volley/VolleyStreamFetcher.java;25;31;false;false;false;false;
;;glide;1;/home/les-02/NovoTGLambda/projects/glide/integration/volley/src/main/java/com/bumptech/glide/integration/volley/VolleyStreamFetcher.java;25;31;false;false;false;false;
;;glide;1;/home/les-02/NovoTGLambda/projects/glide/integration/okhttp/src/main/java/com/bumptech/glide/integration/okhttp/OkHttpStreamFetcher.java;45;65;false;false;false;false;
;;glide;1;/home/les-02/NovoTGLambda/projects/glide/integration/okhttp/src/main/java/com/bumptech/glide/integration/okhttp/OkHttpStreamFetcher.java;45;65;false;false;false;false;
;;glide;1;/home/les-02/NovoTGLambda/projects/glide/integration/gifencoder/src/main/java/com/bumptech/glide/integration/gifencoder/ReEncodingGifResourceEncoder.java;50;57;false;false;false;false;
;;glide;1;/home/les-02/NovoTGLambda/projects/glide/integration/gifencoder/src/main/java/com/bumptech/glide/integration/gifencoder/ReEncodingGifResourceEncoder.java;50;57;false;false;false;false;
;;glide;1;/home/les-02/NovoTGLambda/projects/glide/integration/okhttp3/src/main/java/com/bumptech/glide/integration/okhttp3/OkHttpStreamFetcher.java;44;64;false;false;false;false;
;;glide;1;/home/les-02/NovoTGLambda/projects/glide/integration/okhttp3/src/main/java/com/bumptech/glide/integration/okhttp3/OkHttpStreamFetcher.java;44;64;false;false;false;false;
;;glide;1;/home/les-02/NovoTGLambda/projects/glide/library/src/main/java/com/bumptech/glide/GlideBuilder.java;90;95;false;false;false;false;
;;glide;1;/home/les-02/NovoTGLambda/projects/glide/library/src/main/java/com/bumptech/glide/GlideBuilder.java;90;95;false;false;false;false;
;;glide;1;/home/les-02/NovoTGLambda/projects/glide/library/src/main/java/com/bumptech/glide/load/model/DataUrlLoader.java;112;144;false;false;false;false;
;;glide;1;/home/les-02/NovoTGLambda/projects/glide/library/src/main/java/com/bumptech/glide/load/model/DataUrlLoader.java;112;144;false;false;false;false;
;;glide;1;/home/les-02/NovoTGLambda/projects/glide/library/src/main/java/com/bumptech/glide/load/model/FileLoader.java;130;145;false;false;false;false;
