Projeto, idProjeto, idVersao, Versao, Data, qtd_lambda, qtd_aic, qtd_maps, qtd_filter
bazel, 18, 1704, e72d5222d47ad7b7857f4a3f4eaa6225f6cc8433, 2015-02-26 00:00:00, 0, 956, 197, 6
bazel, 18, 1640, 83e47595f8154eb508f60f25b9bc9e65d29c3124, 2015-03-31 00:00:00, 1, 964, 200, 6
bazel, 18, 1572, 1373653f6d4903963abdd5daceabf3193fa240f4, 2015-04-30 00:00:00, 1, 974, 213, 6
bazel, 18, 1508, 662166f30f3827e1a025a7d58b000d1cc12cab9f, 2015-05-29 00:00:00, 1, 1018, 233, 8
bazel, 18, 1441, 28da3658dd620879589badac61153fde39dcca8a, 2015-07-01 00:00:00, 1, 1064, 248, 7
bazel, 18, 1378, 8647e5fbe93766338f164fc1957f38b83b7d6edc, 2015-07-30 00:00:00, 1, 1088, 252, 7
bazel, 18, 1316, 57f885e283396cde67e11ceeccffa6479ab26398, 2015-09-02 00:00:00, 1, 1096, 268, 7
bazel, 18, 1249, 7b4b765a790da9ac9c18ed697ed433b1e2fcf548, 2015-10-01 00:00:00, 1, 1130, 275, 7
bazel, 18, 1180, 992d90e1e86a150d6c8acdebca532bc919c3d736, 2015-10-30 00:00:00, 1, 1234, 286, 7
bazel, 18, 1115, 95ee87b0b6227ef31f2a931046f92d25d936641b, 2015-12-01 00:00:00, 1, 1346, 309, 7
bazel, 18, 1050, effa572812043181d05f8d7375f89bddbb4d9ee0, 2015-12-30 00:00:00, 1, 1424, 315, 7
bazel, 18, 986, 038a574e42dad1b29f734c10f2f4c3d4af1ee6a4, 2016-02-01 00:00:00, 1, 1464, 321, 7
bazel, 18, 918, 3f611ab4ee905c09aff05f8fd8f19517be54efa6, 2016-03-01 00:00:00, 1, 1522, 325, 6
bazel, 18, 856, b3e5a63bf868d5efe349ef01928b22fb8b6751a4, 2016-04-01 00:00:00, 1, 1526, 332, 6
bazel, 18, 791, 94f6330d9908b155d4f10a4b4a5769fee779711e, 2016-04-29 00:00:00, 1, 1550, 334, 6
bazel, 18, 724, 9bf2da49b552ef4d57e9342bab5bfd2d57c0ec8a, 2016-06-01 00:00:00, 1, 1592, 338, 6
bazel, 18, 656, 7d265e07e7a1e37f04d53342710e4f21d9ee8083, 2016-07-01 00:00:00, 1, 1664, 340, 6
bazel, 18, 590, 8b4df1b70eb040a6813579690ad8ce4dbe467e0a, 2016-08-01 00:00:00, 1, 1686, 351, 6
bazel, 18, 521, 76b3fb9869af6dac0d872176a2e6aebe55f69c90, 2016-09-01 00:00:00, 1, 1736, 370, 7
bazel, 18, 455, a6b4cbbd4a4bbb42eefe8fb0e646cd30780394e4, 2016-09-30 00:00:00, 1, 1786, 388, 7
bazel, 18, 392, 03afc7d463149860df6e7c7aa04a6325bb9391e3, 2016-10-31 00:00:00, 1, 1816, 399, 7
bazel, 18, 330, 14e35546302a48d1074bc2456ef4d63c27c9d3a1, 2016-12-01 00:00:00, 1, 1882, 410, 9
bazel, 18, 263, ccb78ec8a0ba777ad9f121de95e553791fa9c617, 2016-12-29 00:00:00, 1, 1894, 413, 9
bazel, 18, 208, 6712cac0b3922822e297a518d988d9c5675adb29, 2017-02-01 00:00:00, 2, 1952, 411, 9
bazel, 18, 148, 105db844833c016550817662791e5c04efb91445, 2017-03-01 00:00:00, 2, 1974, 421, 10
bazel, 18, 84, bdb4fe4a6d3f08afb2ee85c808c9cc84b07d84d9, 2017-03-31 00:00:00, 2, 2088, 417, 11
bazel, 18, 18, 5038016e6573962d2554fcf9c10faa0cca8714e2, 2017-04-28 00:00:00, 2, 2202, 429, 12
