typeProject;before;project;version;file;start;end;name;superClass;interfaces;typeParameters;typeParameterModifiers;annotations;
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/AppendableWriter.java;28;121;AppendableWriter;Writer;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteStreams.java;42;787;ByteStreams;null;[];0;[];[Beta];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteStreams.java;200;212;FastByteArrayOutputStream;ByteArrayOutputStream;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteStreams.java;247;375;ByteArrayDataInputStream;null;[ByteArrayDataInput];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteStreams.java;418;545;ByteArrayDataOutputStream;null;[ByteArrayDataOutput];0;[];[SuppressWarnings];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteStreams.java;589;654;LimitedInputStream;FilterInputStream;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java;31;232;LittleEndianDataInputStream;FilterInputStream;[DataInput];0;[];[Beta];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/OutputSupplier.java;21;47;OutputSupplier;null;[];1;[[T]];[Deprecated];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/PatternFilenameFilter.java;29;62;PatternFilenameFilter;null;[FilenameFilter];0;[];[Beta];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/Flushables.java;26;80;Flushables;null;[];0;[];[Beta];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/MultiReader.java;27;91;MultiReader;Reader;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/LittleEndianDataOutputStream.java;29;171;LittleEndianDataOutputStream;FilterOutputStream;[DataOutput];0;[];[Beta];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/InputSupplier.java;21;47;InputSupplier;null;[];1;[[T]];[Deprecated];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteSource.java;41;755;ByteSource;null;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteSource.java;444;465;AsCharSource;CharSource;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteSource.java;467;535;SlicedByteSource;ByteSource;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteSource.java;537;678;ByteArrayByteSource;ByteSource;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteSource.java;680;703;EmptyByteSource;ByteArrayByteSource;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteSource.java;705;754;ConcatenatedByteSource;ByteSource;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/BaseEncoding.java;43;1067;BaseEncoding;null;[];0;[];[Beta, GwtCompatible];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/BaseEncoding.java;129;143;DecodingException;IOException;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/BaseEncoding.java;417;533;Alphabet;CharMatcher;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/BaseEncoding.java;535;791;StandardBaseEncoding;BaseEncoding;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/BaseEncoding.java;793;838;Base16Encoding;StandardBaseEncoding;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/BaseEncoding.java;840;895;Base64Encoding;StandardBaseEncoding;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/BaseEncoding.java;982;1066;SeparatedBaseEncoding;BaseEncoding;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ReaderInputStream.java;37;250;ReaderInputStream;InputStream;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/CountingInputStream.java;27;92;CountingInputStream;FilterInputStream;[];0;[];[Beta];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/LineProcessor.java;23;45;LineProcessor;null;[];1;[[T]];[Beta];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/Resources.java;34;213;Resources;null;[];0;[];[Beta];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/Resources.java;59;79;UrlByteSource;ByteSource;[];0;[];[];
;;guava;fb25083e4628ba4f648b80283d167b667fb0d09c;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteArrayDataOutput.java;22;55;ByteArrayDataOutput;null;[DataOutput];0;[];[];
