typeProject;before;project;version;file;start;end;name;type;field;parameterized;baseType;typeParameters;annotations;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTestSubscriberInJar/src/org/greenrobot/eventbus/SubscriberInJar.java;8;8;collectedStrings;List<String>;true;true;null;[String];[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;37;41;TEST_CLASSES_EVENTBUS;Class[];true;false;null;null;[SuppressWarnings];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;43;46;TEST_CLASSES_OTTO;Class[];true;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;53;53;spinnerRun;Spinner;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;57;57;eventsVisibility;int;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;68;68;spinnerThread;Spinner;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;69;69;checkBoxEventBus;CheckBox;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;70;70;visibility;int;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;75;75;params;TestParams;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;76;76;spinnerThread;Spinner;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;77;77;threadModeStr;String;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;78;78;threadMode;ThreadMode;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;84;84;editTextEvent;EditText;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;87;87;editTextSubscriber;EditText;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;90;90;spinnerTestToRun;Spinner;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;91;91;testPos;int;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;93;93;testClasses;ArrayList<Class<? extends Test>>;false;true;ArrayList;[Class<? extends Test>];[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;96;96;intent;Intent;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;104;104;testClasses;ArrayList<Class<? extends Test>>;false;true;ArrayList;[Class<? extends Test>];[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;106;106;checkBoxEventBus;CheckBox;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;107;107;checkBoxOtto;CheckBox;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;108;108;checkBoxBroadcast;CheckBox;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;109;109;checkBoxLocalBroadcast;CheckBox;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestParams.java;25;25;serialVersionUID;long;true;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestParams.java;27;27;eventCount;int;true;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestParams.java;28;28;subscriberCount;int;true;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestParams.java;29;29;publisherCount;int;true;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestParams.java;30;30;threadMode;ThreadMode;true;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestParams.java;31;31;eventInheritance;boolean;true;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestParams.java;32;32;ignoreGeneratedIndex;boolean;true;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestParams.java;33;33;testNumber;int;true;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestParams.java;34;34;testClasses;ArrayList<Class<? extends Test>>;true;true;null;[Class<? extends Test>];[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestFinishedEvent.java;21;21;test;Test;true;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestFinishedEvent.java;22;22;isLastEvent;boolean;true;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;36;36;eventBus;EventBus;true;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;37;37;subscribers;ArrayList<Object>;true;true;null;[Object];[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;38;38;subscriberClass;Class<?>;true;true;null;[?];[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;39;39;eventCount;int;true;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;40;40;expectedEventCount;int;true;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;55;55;constructor;Constructor<?>;false;true;Constructor;[?];[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;57;57;subscriber;Object;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;81;81;inheritance;String;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;82;82;ignoreIndex;String;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;99;99;event;TestEvent;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;100;100;timeStart;long;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;107;107;timeAfterPosting;long;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;109;109;timeAllReceived;long;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;113;113;deliveredMicros;long;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;114;114;deliveryRate;int;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;133;133;timeNanos;long;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;145;145;clearCachesMethod;Method;true;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;152;152;time;long;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;165;165;beforeRegister;long;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;167;167;afterRegister;long;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;168;168;end;long;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;169;169;timeMeasureOverhead;long;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;170;170;timeRegister;long;false;false;null;null;[];
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/testsubject/PerfTestEventBus.java;193;193;clazz;Class<?>;false;true;Class;[?];[];
