typeProject;before;project;version;file;start;end;name;superClass;interfaces;typeParameters;typeParameterModifiers;annotations;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/debug/java/com/airbnb/lottie/samples/LottieApplication.java;11;45;LottieApplication;Application;[ILottieApplication];0;[];[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/LottieTest.java;13;77;LottieTest;null;[];0;[];[RunWith, LargeTest];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/AnimationLinearLayout.java;11;74;AnimationLinearLayout;LinearLayout;[];0;[];[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/TestRunner.java;8;18;TestRunner;AndroidJUnitRunner;[];0;[];[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/TestRobot.java;11;102;TestRobot;null;[];0;[];[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/main/java/com/airbnb/lottie/samples/FontActivity.java;13;40;FontActivity;AppCompatActivity;[];0;[];[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/main/java/com/airbnb/lottie/samples/ChooseUrlDialogFragment.java;5;6;ChooseUrlDialogFragment;DialogFragment;[];0;[];[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/main/java/com/airbnb/lottie/samples/AssetUtils.java;9;21;AssetUtils;null;[];0;[];[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/main/java/com/airbnb/lottie/samples/AppIntroActivity.java;22;133;AppIntroActivity;IntroActivity;[];0;[];[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/main/java/com/airbnb/lottie/samples/AppIntroActivity.java;99;110;EmptyFragment;Fragment;[];0;[];[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/main/java/com/airbnb/lottie/samples/ChooseAssetDialogFragment.java;21;98;ChooseAssetDialogFragment;DialogFragment;[];0;[];[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/main/java/com/airbnb/lottie/samples/ChooseAssetDialogFragment.java;45;73;AssetsAdapter;RecyclerView.Adapter<StringViewHolder>;[];0;[];[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/main/java/com/airbnb/lottie/samples/ChooseAssetDialogFragment.java;75;97;StringViewHolder;RecyclerView.ViewHolder;[];0;[];[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/main/java/com/airbnb/lottie/samples/MainActivity.java;6;19;MainActivity;AppCompatActivity;[];0;[];[];
