typeProject;before;project;version;file;start;end;name;type;field;parameterized;baseType;typeParameters;annotations;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/debug/java/com/airbnb/lottie/samples/LottieApplication.java;12;12;droppedFrames;int;true;false;null;null;[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/debug/java/com/airbnb/lottie/samples/LottieApplication.java;13;13;droppedFramesStartingNs;long;true;false;null;null;[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/debug/java/com/airbnb/lottie/samples/LottieApplication.java;14;14;currentFrameNs;long;true;false;null;null;[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/debug/java/com/airbnb/lottie/samples/LottieApplication.java;40;40;duration;long;false;false;null;null;[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/debug/java/com/airbnb/lottie/samples/LottieApplication.java;41;41;ret;Pair<Integer,Long>;false;true;Pair;[Integer, Long];[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/LottieTest.java;21;22;activityRule;ActivityTestRule<MainActivity>;true;true;null;[MainActivity];[Rule];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/LottieTest.java;25;25;activity;MainActivity;false;false;null;null;[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/AnimationLinearLayout.java;12;13;DEFAULT_ANIMATED_PROGRESS;float[];true;false;null;null;[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/AnimationLinearLayout.java;14;14;DESIRED_WIDTH;int;true;false;null;null;[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/AnimationLinearLayout.java;30;30;textView;TextView;false;false;null;null;[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/AnimationLinearLayout.java;34;34;lp;LinearLayout.LayoutParams;false;false;null;null;[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/AnimationLinearLayout.java;38;38;animationView;LottieAnimationView;false;false;null;null;[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/AnimationLinearLayout.java;45;45;child;View;false;false;null;null;[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/AnimationLinearLayout.java;55;55;child;View;false;false;null;null;[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/AnimationLinearLayout.java;60;60;scale;float;false;false;null;null;[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/AnimationLinearLayout.java;67;67;child;View;false;false;null;null;[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/TestRobot.java;19;20;composition;LottieComposition;false;false;null;null;[];
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/TestRobot.java;21;21;view;AnimationLinearLayout;false;false;null;null;[];
