typeProject;before;project;version;file;start;end;name;varArgs;parameterizedMethod;synchronized;parameterizedType;annotations;defaultMethod;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/debug/java/com/airbnb/lottie/samples/LottieApplication.java;16;32;onCreate;false;false;false;none;[Override];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/debug/java/com/airbnb/lottie/samples/LottieApplication.java;24;28;doFrame;false;false;false;none;[Override];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/debug/java/com/airbnb/lottie/samples/LottieApplication.java;34;37;startRecordingDroppedFrames;false;false;false;none;[Override];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/debug/java/com/airbnb/lottie/samples/LottieApplication.java;39;44;stopRecordingDroppedFrames;false;false;false;none;[Override];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/LottieTest.java;24;76;testAll;false;false;false;none;[Test];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/AnimationLinearLayout.java;16;19;AnimationLinearLayout;false;false;false;none;[];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/AnimationLinearLayout.java;21;27;init;false;false;false;none;[];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/AnimationLinearLayout.java;29;41;addViewsFor;false;false;false;none;[];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/AnimationLinearLayout.java;43;51;setImageAssetsFolder;false;false;false;none;[];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/AnimationLinearLayout.java;53;63;setComposition;false;false;false;none;[];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/AnimationLinearLayout.java;65;73;recycleBitmaps;false;false;false;none;[];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/TestRunner.java;9;12;onCreate;false;false;false;none;[Override];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/TestRunner.java;14;17;finish;false;false;false;none;[Override];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/TestRobot.java;13;15;testLinearAnimation;false;false;false;none;[];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/TestRobot.java;17;38;testLinearAnimation;false;false;false;none;[];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/TestRobot.java;40;49;testChangingCompositions;false;false;false;none;[];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/TestRobot.java;51;60;testSettingSameComposition;false;false;false;none;[];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/TestRobot.java;62;74;loadCompositionOnView;false;false;false;none;[];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/TestRobot.java;76;85;recordScreenshots;false;false;false;none;[];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/TestRobot.java;87;101;cleanUpView;false;false;false;none;[];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/androidTest/java/com/airbnb/lottie/TestRobot.java;90;93;run;false;false;false;none;[Override];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/main/java/com/airbnb/lottie/samples/FontActivity.java;19;22;onGlobalLayout;false;false;false;none;[Override];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/main/java/com/airbnb/lottie/samples/FontActivity.java;25;32;onCreate;false;false;false;none;[Override];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/main/java/com/airbnb/lottie/samples/FontActivity.java;35;39;onDestroy;false;false;false;none;[Override];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/main/java/com/airbnb/lottie/samples/AssetUtils.java;11;20;getJsonAssets;false;false;false;none;[];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/main/java/com/airbnb/lottie/samples/AppIntroActivity.java;34;42;generatePages;false;false;false;none;[Override];false;
;;lottie-android;1;/home/les-02/NovoTGLambda/projects/lottie-android/LottieSample/src/main/java/com/airbnb/lottie/samples/AppIntroActivity.java;44;67;onCreate;false;false;false;none;[Override];false;
