typeProject;before;project;version;file;start;end;name;superClass;interfaces;typeParameters;typeParameterModifiers;annotations;
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/AppendableWriter.java;26;125;AppendableWriter;Writer;[];0;[];[GwtIncompatible];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteStreams.java;41;867;ByteStreams;null;[];0;[];[Beta, GwtIncompatible];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteStreams.java;207;218;FastByteArrayOutputStream;ByteArrayOutputStream;[];0;[];[];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteStreams.java;268;411;ByteArrayDataInputStream;null;[ByteArrayDataInput];0;[];[];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteStreams.java;451;592;ByteArrayDataOutputStream;null;[ByteArrayDataOutput];0;[];[SuppressWarnings];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteStreams.java;639;710;LimitedInputStream;FilterInputStream;[];0;[];[];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java;30;239;LittleEndianDataInputStream;FilterInputStream;[DataInput];0;[];[Beta, GwtIncompatible];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/OutputSupplier.java;21;47;OutputSupplier;null;[];1;[[T]];[Deprecated];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/PatternFilenameFilter.java;26;63;PatternFilenameFilter;null;[FilenameFilter];0;[];[Beta, GwtIncompatible];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/Flushables.java;24;75;Flushables;null;[];0;[];[Beta, GwtIncompatible];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/MultiReader.java;24;93;MultiReader;Reader;[];0;[];[GwtIncompatible];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/LittleEndianDataOutputStream.java;27;173;LittleEndianDataOutputStream;FilterOutputStream;[DataOutput];0;[];[Beta, GwtIncompatible];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/InputSupplier.java;21;47;InputSupplier;null;[];1;[[T]];[Deprecated];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteSource.java;43;702;ByteSource;null;[];0;[];[GwtIncompatible];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteSource.java;435;463;AsCharSource;CharSource;[];0;[];[];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteSource.java;465;542;SlicedByteSource;ByteSource;[];0;[];[];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteSource.java;544;625;ByteArrayByteSource;ByteSource;[];0;[];[];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteSource.java;627;650;EmptyByteSource;ByteArrayByteSource;[];0;[];[];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/ByteSource.java;652;701;ConcatenatedByteSource;ByteSource;[];0;[];[];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/BaseEncoding.java;40;1120;BaseEncoding;null;[];0;[];[GwtCompatible];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/BaseEncoding.java;123;137;DecodingException;IOException;[];0;[];[];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/BaseEncoding.java;414;553;Alphabet;CharMatcher;[];0;[];[];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/BaseEncoding.java;555;840;StandardBaseEncoding;BaseEncoding;[];0;[];[];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/BaseEncoding.java;842;887;Base16Encoding;StandardBaseEncoding;[];0;[];[];
;;guava;c5231cfd14de78cd50099e095798fba6726cbe9e;/home/luna/TG/java-projects/guava/guava/src/com/google/common/io/BaseEncoding.java;889;944;Base64Encoding;StandardBaseEncoding;[];0;[];[];
