typeProject;before;project;version;file;start;end;p1;p2;p3;p4;
;;libgdx;1;/home/les-02/NovoTGLambda/projects/libgdx/tests/gdx-tests-jglfw/src/com/badlogic/gdx/jglfw/tests/JglfwTestStarter.java;88;92;false;false;false;false;
;;libgdx;1;/home/les-02/NovoTGLambda/projects/libgdx/tests/gdx-tests-jglfw/src/com/badlogic/gdx/jglfw/tests/JglfwTestStarter.java;94;98;false;false;false;false;
;;libgdx;1;/home/les-02/NovoTGLambda/projects/libgdx/tests/gdx-tests-jglfw/src/com/badlogic/gdx/jglfw/tests/JglfwTestStarter.java;104;123;false;false;false;false;
;;libgdx;1;/home/les-02/NovoTGLambda/projects/libgdx/tests/gdx-tests-jglfw/src/com/badlogic/gdx/jglfw/tests/JglfwTestStarter.java;111;121;false;false;false;false;
;;libgdx;1;/home/les-02/NovoTGLambda/projects/libgdx/tests/gdx-tests-jglfw/src/com/badlogic/gdx/jglfw/tests/JglfwTestStarter.java;88;92;false;false;false;false;
;;libgdx;1;/home/les-02/NovoTGLambda/projects/libgdx/tests/gdx-tests-jglfw/src/com/badlogic/gdx/jglfw/tests/JglfwTestStarter.java;94;98;false;false;false;false;
;;libgdx;1;/home/les-02/NovoTGLambda/projects/libgdx/tests/gdx-tests-jglfw/src/com/badlogic/gdx/jglfw/tests/JglfwTestStarter.java;104;123;false;false;false;false;
;;libgdx;1;/home/les-02/NovoTGLambda/projects/libgdx/tests/gdx-tests-jglfw/src/com/badlogic/gdx/jglfw/tests/JglfwTestStarter.java;111;121;false;false;false;false;
;;libgdx;1;/home/les-02/NovoTGLambda/projects/libgdx/tests/gdx-tests-lwjgl/src/com/badlogic/gdx/tests/lwjgl/LwjglTestStarter.java;102;106;false;false;false;false;
;;libgdx;1;/home/les-02/NovoTGLambda/projects/libgdx/tests/gdx-tests-lwjgl/src/com/badlogic/gdx/tests/lwjgl/LwjglTestStarter.java;108;112;false;false;false;false;
