typeProject;before;project;version;file;start;end;stmts;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/storm/trident/TridentTopology.java;290;292;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/storm/trident/TridentTopology.java;783;785;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/storm/trident/topology/TridentTopologyBuilder.java;322;324;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/storm/trident/topology/MasterBatchCoordinator.java;92;94;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/storm/trident/testing/MemoryMapState.java;112;114;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/storm/trident/testing/LRUMemoryMapState.java;115;117;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/storm/trident/testing/MemoryBackingMap.java;33;35;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/storm/trident/util/TridentUtils.java;87;89;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/storm/trident/util/TridentUtils.java;96;98;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/storm/trident/tuple/TridentTupleView.java;195;197;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/storm/trident/spout/OpaquePartitionedTridentSpoutExecutor.java;151;153;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/storm/trident/state/map/MapReducerAggStateUpdater.java;70;72;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/storm/trident/state/map/TransactionalMap.java;92;94;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/storm/trident/state/map/OpaqueMap.java;90;92;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/storm/trident/state/map/CachedMap.java;61;63;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/scheduler/SupervisorDetails.java;64;66;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/scheduler/Cluster.java;221;223;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/scheduler/Cluster.java;232;234;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/scheduler/Cluster.java;408;410;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/drpc/DRPCSpout.java;82;84;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/utils/VersionedStore.java;180;182;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/utils/Utils.java;236;238;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/utils/Utils.java;334;336;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/generated/ClusterSummary.java;158;160;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/generated/ClusterSummary.java;166;168;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/generated/TopologyInfo.java;194;196;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/generated/TopologyInfo.java;212;214;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/generated/JavaObject.java;146;148;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/generated/StreamInfo.java;148;150;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/tuple/Values.java;33;35;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/tuple/Fields.java;50;52;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/transactional/TransactionalTopologyBuilder.java;188;190;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/coordination/CoordinatedBolt.java;219;221;1;
;;storm;1;/home/les-02/NovoTGLambda/projects/storm/storm-core/src/jvm/backtype/storm/coordination/BatchSubtopologyBuilder.java;124;126;1;
