typeProject;before;project;version;file;name;type;start;end;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/script/ScriptModule.java;stream;-;51;51;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/script/ScriptModule.java;stream;-;51;51;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/script/ScriptModule.java;stream;-;54;54;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/script/ScriptModule.java;stream;-;57;57;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/repositories/RepositoriesService.java;stream;-;530;531;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/repositories/blobstore/BlobStoreRepository.java;stream;-;311;311;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/repositories/blobstore/BlobStoreRepository.java;stream;-;468;468;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/repositories/RepositoryData.java;stream;-;82;83;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/repositories/RepositoryData.java;stream;-;168;169;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;368;368;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;369;369;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;370;370;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;371;371;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;372;372;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;373;373;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;377;377;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;378;378;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;379;379;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;380;380;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;381;381;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;394;394;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;395;396;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;399;399;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;471;471;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;476;476;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;479;479;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;602;602;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/node/Node.java;stream;-;603;603;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/plugins/InstallPluginCommand.java;stream;-;265;265;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/plugins/PluginsService.java;stream;-;80;80;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/plugins/PluginsService.java;stream;-;80;80;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/plugins/PluginsService.java;stream;-;84;84;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/plugins/PluginsService.java;stream;-;84;84;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/plugins/PluginsService.java;stream;-;173;173;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/plugins/PluginsService.java;stream;-;386;386;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/nodes/TransportNodesAction.java;stream;-;156;156;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/ReplicationOperation.java;stream;-;140;140;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/tasks/BaseTasksResponse.java;stream;-;74;74;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/tasks/BaseTasksResponse.java;stream;-;75;75;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/TransportBulkAction.java;stream;-;143;143;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/BulkResponse.java;stream;-;135;135;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/admin/cluster/node/tasks/list/TaskGroup.java;stream;-;69;69;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/admin/cluster/node/tasks/list/ListTasksResponse.java;stream;-;81;81;
