typeProject;before;project;version;file;start;end;parentMethod;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/broadcast/node/TransportBroadcastByNodeAction.java;368;368;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/broadcast/node/TransportBroadcastByNodeAction.java;447;450;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/broadcast/node/TransportBroadcastByNodeAction.java;457;460;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/broadcast/node/TransportBroadcastByNodeAction.java;559;559;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/broadcast/TransportBroadcastAction.java;227;230;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/broadcast/TransportBroadcastAction.java;242;245;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/master/TransportMasterNodeAction.java;140;143;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/master/TransportMasterNodeAction.java;156;156;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/master/TransportMasterNodeAction.java;208;208;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/nodes/TransportNodesAction.java;183;183;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/nodes/TransportNodesAction.java;244;244;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/HandledTransportAction.java;81;84;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/ThreadedActionListener.java;124;124;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/TransportWriteAction.java;311;317;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/TransportWriteAction.java;321;324;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/TransportWriteAction.java;344;344;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/TransportReplicationAction.java;128;128;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/TransportReplicationAction.java;132;132;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/TransportReplicationAction.java;245;245;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/TransportReplicationAction.java;325;325;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/TransportReplicationAction.java;514;517;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/TransportReplicationAction.java;528;528;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/TransportReplicationAction.java;557;559;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/TransportReplicationAction.java;788;791;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/TransportReplicationAction.java;838;838;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/TransportReplicationAction.java;848;851;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/ReplicationOperation.java;153;153;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/ReplicationOperation.java;198;203;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/replication/ReplicationOperation.java;214;214;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/ActiveShardsObserver.java;77;77;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/tasks/TransportTasksAction.java;322;322;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/tasks/BaseTasksResponse.java;75;76;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/single/shard/TransportSingleShardAction.java;194;194;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/support/single/shard/TransportSingleShardAction.java;214;214;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/byscroll/ClientScrollableHitSource.java;79;79;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/byscroll/ClientScrollableHitSource.java;79;79;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/byscroll/ClientScrollableHitSource.java;84;89;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/byscroll/ClientScrollableHitSource.java;89;89;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/byscroll/ClientScrollableHitSource.java;109;109;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/byscroll/ClientScrollableHitSource.java;158;158;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/byscroll/ClientScrollableHitSource.java;163;164;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/byscroll/BulkByScrollParallelizationHelper.java;47;47;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/byscroll/BulkByScrollParallelizationHelper.java;48;48;;
;;elasticsearch;1;/home/les-02/NovoTGLambda/projetos/elasticsearch/core/src/main/java/org/elasticsearch/action/bulk/byscroll/BulkByScrollTask.java;211;211;;
