typeProject;before;project;version;file;start;end;stmts;
;;guava;c48fdcf1825a68426f205542c77aff30c49804d6;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/AbstractTable.java;60;64;0;
;;guava;c48fdcf1825a68426f205542c77aff30c49804d6;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/AbstractMultimap.java;48;52;0;
