typeProject;before;project;version;file;start;end;parentMethod;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/MoreCollectors.java;69;69;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/MoreCollectors.java;71;74;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;129;129;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;146;146;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;160;160;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;174;174;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/CollectSpliterators.java;110;110;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/CollectSpliterators.java;115;115;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/CollectSpliterators.java;234;234;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/CollectSpliterators.java;246;246;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/CollectCollectors.java;38;38;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/CollectCollectors.java;59;59;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/CollectCollectors.java;84;84;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/CollectCollectors.java;85;85;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/CollectCollectors.java;95;95;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava-tests/benchmark/com/google/common/collect/StreamsBenchmark.java;78;78;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava-tests/benchmark/com/google/common/collect/StreamsBenchmark.java;84;84;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/collect/CollectSpliteratorsTest.java;34;36;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/collect/CollectSpliteratorsTest.java;42;47;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/collect/CollectSpliteratorsTest.java;45;45;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;54;54;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;61;61;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;67;67;;
;;guava;cb0cf6a40e815e662fb63438dbbfebaf6d9dcb80;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;90;90;;
