typeProject;before;project;version;file;name;type;start;end;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;62;62;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;63;63;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;73;73;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;81;81;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;126;132;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;374;386;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;420;435;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;467;467;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;551;566;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;595;595;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;642;657;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;686;686;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;734;749;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava/src/com/google/common/collect/Streams.java;stream;-;778;778;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava-tests/benchmark/com/google/common/collect/StreamsBenchmark.java;stream;-;107;107;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;52;52;
;;guava;fa95e381e665d8ee9639543b99ed38020c8de5ef;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;stream;-;53;53;
