typeProject;before;project;version;file;start;end;stmts;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/collect/ListsTest.java;162;164;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/collect/Collections2Test.java;211;213;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/collect/AbstractImmutableSetTest.java;350;352;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/collect/ImmutableRangeSetTest.java;547;549;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/collect/OrderingTest.java;1073;1075;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/collect/OrderingTest.java;1076;1078;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/collect/OrderingTest.java;1091;1093;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/reflect/TypeTokenTest.java;1910;1912;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/cache/LocalCacheTest.java;2633;2635;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/cache/LocalCacheTest.java;2636;2638;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/cache/LocalCacheTest.java;2639;2641;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/cache/LocalCacheTest.java;2642;2644;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/cache/LocalCacheTest.java;2645;2647;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-tests/test/com/google/common/cache/CacheBuilderGwtTest.java;442;444;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/TreeTraverser.java;203;205;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/ImmutableCollection.java;111;113;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/ImmutableCollection.java;119;121;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/NavigableMapNavigationTester.java;243;245;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/CollectionIteratorTester.java;52;54;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/CollectionIteratorTester.java;61;63;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/NavigableSetTestSuiteBuilder.java;131;133;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/DerivedCollectionGenerators.java;126;128;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/DerivedCollectionGenerators.java;146;148;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/DerivedCollectionGenerators.java;151;153;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/DerivedCollectionGenerators.java;233;235;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/AbstractContainerTester.java;222;224;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/Helpers.java;418;420;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/FeatureSpecificTestSuiteBuilder.java;115;117;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/google/MultimapTestSuiteBuilder.java;346;348;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/google/MultimapTestSuiteBuilder.java;365;367;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/google/MultimapTestSuiteBuilder.java;467;469;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/google/MultimapTestSuiteBuilder.java;472;474;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/google/MultimapTestSuiteBuilder.java;535;537;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/google/MultimapTestSuiteBuilder.java;540;542;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/google/MultimapTestSuiteBuilder.java;575;577;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/google/MultimapTestSuiteBuilder.java;580;582;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/google/ListGenerators.java;55;57;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/google/MultimapValuesTester.java;41;43;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/google/MultimapValuesTester.java;50;52;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/google/AbstractBiMapTester.java;47;49;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/google/DerivedGoogleCollectionGenerators.java;186;188;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/collect/testing/google/SetGenerators.java;293;296;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/testing/ForwardingWrapperTester.java;172;174;1;
;;guava;93e4fb0aaf1c2304589f431c644f4bb7fc9e7363;/home/luna/TG/java-projects/guava/guava-testlib/src/com/google/common/testing/ClusterException.java;79;81;1;
