typeProject;before;project;version;file;start;end;switchString;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/AbstractExpandedDecoder.java;73;76;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/oned/rss/expanded/decoders/AbstractExpandedDecoder.java;79;88;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/oned/EAN13Writer.java;56;79;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/maxicode/decoder/Decoder.java;60;75;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/maxicode/decoder/DecodedBitStreamParser.java;75;102;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/maxicode/decoder/DecodedBitStreamParser.java;159;196;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java;182;234;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/pdf417/encoder/PDF417HighLevelEncoder.java;260;342;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/pdf417/decoder/DetectionResultRowIndicatorColumn.java;191;202;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/pdf417/decoder/DetectionResultRowIndicatorColumn.java;237;254;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/pdf417/decoder/DecodedBitStreamParser.java;103;144;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/pdf417/decoder/DecodedBitStreamParser.java;176;205;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/pdf417/decoder/DecodedBitStreamParser.java;188;196;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/pdf417/decoder/DecodedBitStreamParser.java;235;261;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/pdf417/decoder/DecodedBitStreamParser.java;298;453;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/pdf417/decoder/DecodedBitStreamParser.java;305;326;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/pdf417/decoder/DecodedBitStreamParser.java;335;359;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/pdf417/decoder/DecodedBitStreamParser.java;368;392;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/pdf417/decoder/DecodedBitStreamParser.java;401;411;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/pdf417/decoder/DecodedBitStreamParser.java;421;428;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/pdf417/decoder/DecodedBitStreamParser.java;438;450;false;
