typeProject;before;project;version;file;start;end;name;varArgs;parameterizedMethod;synchronized;parameterizedType;annotations;defaultMethod;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/Binarizer.java;34;36;Binarizer;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/Binarizer.java;38;40;getLuminanceSource;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/Binarizer.java;42;56;getBlackRow;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/Binarizer.java;58;67;getBlackMatrix;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/Binarizer.java;69;77;createBinarizer;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/Binarizer.java;79;81;getWidth;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/Binarizer.java;83;85;getHeight;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/Reader.java;35;44;decode;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/Reader.java;46;61;decode;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/Reader.java;63;67;reset;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/BlockPair.java;24;27;BlockPair;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/BlockPair.java;29;31;getDataBytes;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/BlockPair.java;33;35;getErrorCorrectionBytes;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/ByteMatrix.java;33;37;ByteMatrix;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/ByteMatrix.java;39;41;getHeight;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/ByteMatrix.java;43;45;getWidth;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/ByteMatrix.java;47;49;get;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/ByteMatrix.java;51;56;getArray;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/ByteMatrix.java;58;60;set;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/ByteMatrix.java;62;64;set;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/ByteMatrix.java;66;68;set;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/ByteMatrix.java;70;74;clear;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/ByteMatrix.java;76;97;toString;false;false;false;none;[Override];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/QRCode.java;37;39;QRCode;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/QRCode.java;41;43;getMode;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/QRCode.java;45;47;getECLevel;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/QRCode.java;49;51;getVersion;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/QRCode.java;53;55;getMaskPattern;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/QRCode.java;57;59;getMatrix;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/QRCode.java;61;81;toString;false;false;false;none;[Override];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/QRCode.java;83;85;setMode;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/QRCode.java;87;89;setECLevel;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/QRCode.java;91;93;setVersion;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/QRCode.java;95;97;setMaskPattern;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/QRCode.java;99;101;setMatrix;false;false;false;none;[];false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/encoder/QRCode.java;104;106;isValidMaskPattern;false;false;false;none;[];false;
