typeProject;before;project;version;file;start;end;p1;p2;p3;p4;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;39;44;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;49;54;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;59;64;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;69;74;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;79;84;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;90;95;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;101;106;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;112;117;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;39;44;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;49;54;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;59;64;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;69;74;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;79;84;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;90;95;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;101;106;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/qrcode/decoder/DataMask.java;112;117;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/aztec/encoder/HighLevelEncoder.java;192;197;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/main/java/com/google/zxing/aztec/encoder/HighLevelEncoder.java;192;197;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java;30;35;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java;40;45;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java;50;55;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java;60;65;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java;70;75;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java;80;85;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java;90;95;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java;100;105;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java;30;35;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java;40;45;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java;50;55;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java;60;65;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java;70;75;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java;80;85;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java;90;95;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/qrcode/decoder/DataMaskTestCase.java;100;105;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox4TestCase.java;116;123;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/core/src/test/java/com/google/zxing/pdf417/PDF417BlackBox4TestCase.java;116;123;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/book/SearchBookContentsActivity.java;67;72;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/book/SearchBookContentsActivity.java;74;83;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/book/SearchBookContentsActivity.java;67;72;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/book/SearchBookContentsActivity.java;74;83;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/result/WifiResultHandler.java;70;75;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/result/WifiResultHandler.java;70;75;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/history/HistoryActivity.java;148;155;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/history/HistoryActivity.java;148;155;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/share/ShareActivity.java;55;62;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/share/ShareActivity.java;64;72;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/share/ShareActivity.java;74;82;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/share/ShareActivity.java;84;93;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/share/ShareActivity.java;95;107;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/share/ShareActivity.java;55;62;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/share/ShareActivity.java;64;72;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/share/ShareActivity.java;74;82;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/share/ShareActivity.java;84;93;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/share/ShareActivity.java;95;107;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/share/LoadPackagesAsyncTask.java;100;110;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/android/src/com/google/zxing/client/android/share/LoadPackagesAsyncTask.java;100;110;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/glass/src/com/google/zxing/client/glass/DecodeRunnable.java;126;131;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/glass/src/com/google/zxing/client/glass/DecodeRunnable.java;126;131;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/zxingorg/src/main/java/com/google/zxing/web/DoSFilter.java;59;64;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/zxingorg/src/main/java/com/google/zxing/web/DoSFilter.java;72;77;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/zxingorg/src/main/java/com/google/zxing/web/DoSFilter.java;79;84;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/zxingorg/src/main/java/com/google/zxing/web/DoSFilter.java;59;64;false;false;false;false;
;;zxing;1;/home/les-02/NovoTGLambda/projects/zxing/zxingorg/src/main/java/com/google/zxing/web/DoSFilter.java;72;77;false;false;false;false;
