typeProject;before;project;version;file;start;end;name;superClass;interfaces;typeParameters;typeParameterModifiers;annotations;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/AppendableWriter.java;26;125;AppendableWriter;Writer;[];0;[];[GwtIncompatible];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/ByteStreams.java;41;867;ByteStreams;null;[];0;[];[Beta, GwtIncompatible];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/ByteStreams.java;207;218;FastByteArrayOutputStream;ByteArrayOutputStream;[];0;[];[];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/ByteStreams.java;268;411;ByteArrayDataInputStream;null;[ByteArrayDataInput];0;[];[];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/ByteStreams.java;451;592;ByteArrayDataOutputStream;null;[ByteArrayDataOutput];0;[];[SuppressWarnings];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/ByteStreams.java;639;710;LimitedInputStream;FilterInputStream;[];0;[];[];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/LittleEndianDataInputStream.java;30;239;LittleEndianDataInputStream;FilterInputStream;[DataInput];0;[];[Beta, GwtIncompatible];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/PatternFilenameFilter.java;26;63;PatternFilenameFilter;null;[FilenameFilter];0;[];[Beta, GwtIncompatible];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/Flushables.java;24;75;Flushables;null;[];0;[];[Beta, GwtIncompatible];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/MultiReader.java;24;93;MultiReader;Reader;[];0;[];[GwtIncompatible];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/LittleEndianDataOutputStream.java;27;173;LittleEndianDataOutputStream;FilterOutputStream;[DataOutput];0;[];[Beta, GwtIncompatible];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/ByteSource.java;43;702;ByteSource;null;[];0;[];[GwtIncompatible];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/ByteSource.java;435;463;AsCharSource;CharSource;[];0;[];[];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/ByteSource.java;465;542;SlicedByteSource;ByteSource;[];0;[];[];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/ByteSource.java;544;625;ByteArrayByteSource;ByteSource;[];0;[];[];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/ByteSource.java;627;650;EmptyByteSource;ByteArrayByteSource;[];0;[];[];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/ByteSource.java;652;701;ConcatenatedByteSource;ByteSource;[];0;[];[];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/BaseEncoding.java;40;1120;BaseEncoding;null;[];0;[];[GwtCompatible];
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava/src/com/google/common/io/BaseEncoding.java;123;137;DecodingException;IOException;[];0;[];[];
