typeProject;before;project;version;file;start;end;parentMethod;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;220;220;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;226;227;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;227;227;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;232;232;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;240;240;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;240;240;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;250;250;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;251;251;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;252;252;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;259;259;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/StreamsTest.java;262;262;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/MultimapsTest.java;82;82;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/MultimapsTest.java;90;90;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/MultimapsTest.java;107;107;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/MultimapsTest.java;108;108;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/MultimapsTest.java;108;108;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/MultimapsTest.java;112;112;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/ImmutableSortedMapTest.java;670;670;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/ImmutableSortedSetTest.java;686;688;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/ImmutableSortedSetTest.java;720;730;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/ImmutableListMultimapTest.java;405;405;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/ImmutableListMultimapTest.java;420;420;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/ImmutableListMultimapTest.java;420;420;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/ImmutableListMultimapTest.java;420;420;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/collect/ImmutableListMultimapTest.java;423;423;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/cache/LocalCacheTest.java;1743;1750;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-tests/test/com/google/common/cache/LocalCacheTest.java;1763;1767;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-gwt/src-super/com/google/common/collect/super/com/google/common/collect/ImmutableSortedMap.java;90;90;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapReplaceAllTester.java;55;58;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapReplaceAllTester.java;72;75;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapReplaceAllTester.java;90;93;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapReplaceAllTester.java;108;111;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapReplaceAllTester.java;120;120;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapMergeTester.java;53;56;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapMergeTester.java;71;74;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapMergeTester.java;87;90;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapMergeTester.java;104;108;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapMergeTester.java;122;126;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapMergeTester.java;142;146;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapMergeTester.java;156;158;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapMergeTester.java;181;183;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapComputeTester.java;48;53;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapComputeTester.java;65;70;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapComputeTester.java;84;89;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapComputeTester.java;102;107;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapComputeTester.java;124;129;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapComputeTester.java;145;150;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapComputeTester.java;165;170;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapComputeTester.java;183;187;;
application;yes;Guava;20;/home/luna/workspace/scriptsMSR/projects/guava/guava-testlib/src/com/google/common/collect/testing/testers/MapComputeTester.java;200;204;;
