typeProject;before;project;version;file;start;end;import;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/RequestHandler.java;4;4;java.io.IOException;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/RequestHandler.java;5;5;java.io.InputStream;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/RequestHandler.java;6;6;java.io.OutputStream;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/RequestHandler.java;7;7;java.net.ConnectException;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/RequestHandler.java;8;8;java.net.HttpURLConnection;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/RequestHandler.java;9;9;java.net.SocketTimeoutException;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/DoHttpRequestTask.java;4;4;android.os.AsyncTask;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/DoHttpRequestTask.java;6;6;com.turbomanage.httpclient.AsyncCallback;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/DoHttpRequestTask.java;7;7;com.turbomanage.httpclient.AsyncHttpClient;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/DoHttpRequestTask.java;8;8;com.turbomanage.httpclient.AsyncRequestExecutor;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/DoHttpRequestTask.java;9;9;com.turbomanage.httpclient.HttpRequest;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/DoHttpRequestTask.java;10;10;com.turbomanage.httpclient.HttpResponse;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/AndroidHttpClient.java;3;3;android.os.AsyncTask;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/AndroidHttpClient.java;4;4;android.os.Build;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/AndroidHttpClient.java;6;6;com.turbomanage.httpclient.AsyncHttpClient;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/AndroidHttpClient.java;7;7;com.turbomanage.httpclient.RequestHandler;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/AndroidHttpClient.java;8;8;com.turbomanage.httpclient.RequestLogger;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/AndroidHttpClient.java;10;10;java.net.HttpURLConnection;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/AsyncTaskFactory.java;3;3;android.os.AsyncTask;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/AsyncTaskFactory.java;5;5;com.turbomanage.httpclient.AsyncCallback;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/AsyncTaskFactory.java;6;6;com.turbomanage.httpclient.AsyncHttpClient;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/AsyncTaskFactory.java;7;7;com.turbomanage.httpclient.AsyncRequestExecutor;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/android/AsyncTaskFactory.java;8;8;com.turbomanage.httpclient.AsyncRequestExecutorFactory;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/BasicRequestHandler.java;4;4;java.io.ByteArrayOutputStream;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/BasicRequestHandler.java;5;5;java.io.IOException;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/BasicRequestHandler.java;6;6;java.io.InputStream;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/BasicRequestHandler.java;7;7;java.io.OutputStream;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/BasicRequestHandler.java;8;8;java.net.HttpURLConnection;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/BasicRequestHandler.java;9;9;java.net.URL;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/HttpResponse.java;3;3;java.io.IOException;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/HttpResponse.java;4;4;java.net.HttpURLConnection;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/HttpResponse.java;5;5;java.util.List;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/HttpResponse.java;6;6;java.util.Map;
;;iosched;1;/home/les-02/NovoTGLambda/projects/iosched/third_party/basic-http-client/src/com/turbomanage/httpclient/AsyncHttpClient.java;4;4;com.turbomanage.httpclient.android.DoHttpRequestTask;
